county+AF8-name,state+AF8-abbr,value
Pittsburg County,OK,0.11
Pontotoc County,OK,0.093
Pottawatomie County,OK,0.135
Pushmataha County,OK,0.07
Roger Mills County,OK,0.036
Seminole County,OK,0.059
Stephens County,OK,0.11
Texas County,OK,0.143
Tillman County,OK,0.147
Washington County,OK,0.098
Washita County,OK,0.128
Woods County,OK,0.228
Woodward County,OK,0.083
Baker County,OR,0.056
Clatsop County,OR,0.104
Coos County,OR,0.067
Crook County,OR,0.063
Curry County,OR,0.07
Douglas County,OR,0.095
Gilliam County,OR,0.121
Grant County,OR,0.053
Harney County,OR,0.023
Hood River County,OR,0.03
Jefferson County,OR,0.055
Klamath County,OR,0.124
Lake County,OR,0.058
Lincoln County,OR,0.057
Malheur County,OR,0.106
Morrow County,OR,0.064
Sherman County,OR,0.088
Tillamook County,OR,0.04
Umatilla County,OR,0.098
Union County,OR,0.098
Wallowa County,OR,0.065
Wasco County,OR,0.072
Wheeler County,OR,0.006
Bedford County,PA,0.085
Bradford County,PA,0.084
Cameron County,PA,0.051
Clarion County,PA,0.073
Clearfield County,PA,0.104
Clinton County,PA,0.138
Crawford County,PA,0.081
Elk County,PA,0.054
Forest County,PA,0.067
Fulton County,PA,0.074
Greene County,PA,0.088
Huntingdon County,PA,0.088
Indiana County,PA,0.096
Jefferson County,PA,0.073
Juniata County,PA,0.09
Lawrence County,PA,0.084
McKean County,PA,0.088
Mifflin County,PA,0.055
Northumberland County,PA,0.096
Potter County,PA,0.078
Schuylkill County,PA,0.089
Snyder County,PA,0.096
Somerset County,PA,0.09
Sullivan County,PA,0.043
Susquehanna County,PA,0.065
Tioga County,PA,0.095
Union County,PA,0.083
Venango County,PA,0.079
Warren County,PA,0.053
Wayne County,PA,0.083
Abbeville County,SC,0.091
Allendale County,SC,0.03
Bamberg County,SC,0.101
Barnwell County,SC,0.093
Cherokee County,SC,0.143
Chesterfield County,SC,0.096
Colleton County,SC,0.109
Dillon County,SC,0.077
Georgetown County,SC,0.047
Greenwood County,SC,0.123
Hampton County,SC,0.162
Lee County,SC,0.178
Marion County,SC,0.155
Marlboro County,SC,0.149
McCormick County,SC,0.067
Newberry County,SC,0.091
Oconee County,SC,0.07
Orangeburg County,SC,0.114
Union County,SC,0.101
Williamsburg County,SC,0.072
Aurora County,SD,0.073
Beadle County,SD,0.061
Bennett County,SD,0.044
Bon Homme County,SD,0.145
Brookings County,SD,0.172
Brown County,SD,0.118
Brule County,SD,0.125
Buffalo County,SD,0.054
Butte County,SD,0.025
Campbell County,SD,0
Charles Mix County,SD,0.046
Clark County,SD,0.069
Clay County,SD,0.213
Codington County,SD,0.113
Corson County,SD,0.034
Custer County,SD,0.03
Davison County,SD,0.216
Day County,SD,0.064
Deuel County,SD,0.077
Dewey County,SD,0.125
Douglas County,SD,0.105
Edmunds County,SD,0.062
Fall River County,SD,0.073
Faulk County,SD,0.071
Grant County,SD,0.104
Gregory County,SD,0.1
Haakon County,SD,0.016
Hamlin County,SD,0.098
Hand County,SD,0.125
Hanson County,SD,0.294
Harding County,SD,0.111
Hughes County,SD,0.042
Hutchinson County,SD,0.111
Hyde County,SD,0.133
Jackson County,SD,0.081
Jerauld County,SD,0.043
Jones County,SD,0.092
Kingsbury County,SD,0.061
Lake County,SD,0.123
Lawrence County,SD,0.101
Lyman County,SD,0.117
Marshall County,SD,0.109
McPherson County,SD,0.048
Mellette County,SD,0.114
Miner County,SD,0.05
Moody County,SD,0.063
Oglala Lakota County,SD,0.068
Perkins County,SD,0.048
Potter County,SD,0.033
Roberts County,SD,0.049
Sanborn County,SD,0.041
Spink County,SD,0.115
Stanley County,SD,0.065
Sully County,SD,0.101
Todd County,SD,0.253
Tripp County,SD,0.007
Walworth County,SD,0.266
Yankton County,SD,0.103
Ziebach County,SD,0.202
Bedford County,TN,0.058
Benton County,TN,0.061
Bledsoe County,TN,0.056
Carroll County,TN,0.078
Claiborne County,TN,0.079
Clay County,TN,0.103
Cocke County,TN,0.108
Coffee County,TN,0.09
Cumberland County,TN,0.066
Decatur County,TN,0.099
DeKalb County,TN,0.064
Dyer County,TN,0.118
Fentress County,TN,0.091
Franklin County,TN,0.092
Giles County,TN,0.121
Greene County,TN,0.101
Grundy County,TN,0.134
Hancock County,TN,0.083
Hardeman County,TN,0.072
Hardin County,TN,0.11
Haywood County,TN,0.078
Henderson County,TN,0.1
Henry County,TN,0.162
Hickman County,TN,0.119
Houston County,TN,0.134
Humphreys County,TN,0.092
Jackson County,TN,0.078
Johnson County,TN,0.054
Lake County,TN,0.143
Lauderdale County,TN,0.125
Lawrence County,TN,0.09
Lewis County,TN,0.112
Lincoln County,TN,0.086
Marshall County,TN,0.095
McMinn County,TN,0.072
McNairy County,TN,0.092
Meigs County,TN,0.042
Monroe County,TN,0.081
Moore County,TN,0.116
Obion County,TN,0.132
Overton County,TN,0.057
Perry County,TN,0.029
Pickett County,TN,0.089
Putnam County,TN,0.123
Rhea County,TN,0.088
Scott County,TN,0.045
Sevier County,TN,0.056
Van Buren County,TN,0.058
Warren County,TN,0.111
Wayne County,TN,0.131
Weakley County,TN,0.176
White County,TN,0.159
Anderson County,TX,0.123
Andrews County,TX,0.253
Angelina County,TX,0.136
Aransas County,TX,0.061
Bailey County,TX,0.01
Baylor County,TX,0
Bee County,TX,0.082
Blanco County,TX,0.063
Borden County,TX,0
Bosque County,TX,0.056
Brewster County,TX,0.17
Briscoe County,TX,0
Brooks County,TX,0.352
Brown County,TX,0.092
Burnet County,TX,0.08
Calhoun County,TX,0.064
Camp County,TX,0.151
Cass County,TX,0.096
Castro County,TX,0.113
Cherokee County,TX,0.066
Childress County,TX,0.117
Cochran County,TX,0.059
Coke County,TX,0.078
Coleman County,TX,0.013
Collingsworth County,TX,0
Colorado County,TX,0.117
Comanche County,TX,0.054
Concho County,TX,0.147
Cooke County,TX,0.066
Cottle County,TX,0.086
Crane County,TX,0.167
Crockett County,TX,0
Culberson County,TX,0.248
Dallam County,TX,0.12
Dawson County,TX,0.181
Deaf Smith County,TX,0.043
Delta County,TX,0.019
DeWitt County,TX,0.138
Dickens County,TX,0.038
Dimmit County,TX,0.082
Donley County,TX,0.187
Duval County,TX,0.058
Eastland County,TX,0.043
Edwards County,TX,0.051
Erath County,TX,0.164
Fannin County,TX,0.082
Fayette County,TX,0.036
Fisher County,TX,0.053
Floyd County,TX,0.221
Foard County,TX,0
Franklin County,TX,0.146
Freestone County,TX,0.085
Frio County,TX,0.137
Gaines County,TX,0.041
Garza County,TX,0.155
Gillespie County,TX,0.054
Glasscock County,TX,0
Gonzales County,TX,0.056
Gray County,TX,0.085
Grimes County,TX,0.064
Hale County,TX,0.169
Hall County,TX,0.066
Hamilton County,TX,0.031
Hansford County,TX,0.093
Hardeman County,TX,0.064
Hartley County,TX,0.032
Haskell County,TX,0.24
Hemphill County,TX,0.185
Henderson County,TX,0.047
Hill County,TX,0.072
Hockley County,TX,0.066
Hood County,TX,0.092
Hopkins County,TX,0.086
Houston County,TX,0.05
Howard County,TX,0.155
Hutchinson County,TX,0.083
Jack County,TX,0.075
Jackson County,TX,0.116
Jasper County,TX,0.116
Jeff Davis County,TX,0.067
Jim Hogg County,TX,0.044
Jim Wells County,TX,0.109
Karnes County,TX,0.089
Kenedy County,TX,0
Kent County,TX,0
Kerr County,TX,0.089
Kimble County,TX,0.041
Kinney County,TX,0.139
Kleberg County,TX,0.121
Knox County,TX,0.115
La Salle County,TX,0.274
Lamar County,TX,0.06
Lamb County,TX,0.081
Lavaca County,TX,0.04
Lee County,TX,0.137
Leon County,TX,0.029
Limestone County,TX,0.057
Lipscomb County,TX,0.098
Live Oak County,TX,0.073
Llano County,TX,0.005
Loving County,TX,0
Madison County,TX,0.063
Marion County,TX,0.077
Mason County,TX,0.129
Matagorda County,TX,0.091
Maverick County,TX,0.164
McCulloch County,TX,0.114
McMullen County,TX,0
Menard County,TX,0.085
Milam County,TX,0.121
Mills County,TX,0.056
Mitchell County,TX,0.171
Montague County,TX,0.064
Moore County,TX,0.105
Morris County,TX,0.14
Motley County,TX,0
Nacogdoches County,TX,0.088
Navarro County,TX,0.089
Newton County,TX,0.026
Nolan County,TX,0.078
Ochiltree County,TX,0.1
Palo Pinto County,TX,0.104
Panola County,TX,0.073
Parmer County,TX,0.14
Pecos County,TX,0.1
Polk County,TX,0.066
Presidio County,TX,0
Rains County,TX,0.057
Reagan County,TX,0.105
Real County,TX,0.05
Red River County,TX,0.058
Reeves County,TX,0.113
Refugio County,TX,0.076
Roberts County,TX,0.228
Runnels County,TX,0.059
Sabine County,TX,0.058
San Augustine County,TX,0.107
San Jacinto County,TX,0.101
San Saba County,TX,0.043
Schleicher County,TX,0.054
Scurry County,TX,0.131
Shackelford County,TX,0.253
Shelby County,TX,0.121
Sherman County,TX,0.065
Somervell County,TX,0.04
Starr County,TX,0.217
Stephens County,TX,0.096
Stonewall County,TX,0.021
Sutton County,TX,0
Swisher County,TX,0.099
Terrell County,TX,0.055
Terry County,TX,0.064
Throckmorton County,TX,0.043
Titus County,TX,0.097
Trinity County,TX,0.106
Tyler County,TX,0.092
Upton County,TX,0.29
Uvalde County,TX,0.098
Val Verde County,TX,0.2
Van Zandt County,TX,0.073
Walker County,TX,0.19
Ward County,TX,0.103
Washington County,TX,0.031
Wharton County,TX,0.075
Wheeler County,TX,0.16
Wilbarger County,TX,0.216
Willacy County,TX,0.218
Winkler County,TX,0.084
Wood County,TX,0.078
Yoakum County,TX,0.189
Young County,TX,0.116
Zapata County,TX,0.125
Zavala County,TX,0.259
Beaver County,UT,0.121
Carbon County,UT,0.045
Daggett County,UT,0
Duchesne County,UT,0.063
Emery County,UT,0.049
Garfield County,UT,0.051
Grand County,UT,0.072
Iron County,UT,0.162
Kane County,UT,0.047
Millard County,UT,0.078
Piute County,UT,0.106
Rich County,UT,0.011
San Juan County,UT,0.047
Sanpete County,UT,0.152
Sevier County,UT,0.046
Summit County,UT,0.115
Uintah County,UT,0.156
Wasatch County,UT,0.092
Wayne County,UT,0.071
Accomack County,VA,0.12
Alleghany County,VA,0.04
Bath County,VA,0.035
Bland County,VA,0.078
Brunswick County,VA,0.09
Buchanan County,VA,0.06
Buckingham County,VA,0.078
Buena Vista City,VA,0.085
Caroline County,VA,0.215
Carroll County,VA,0.039
Charlotte County,VA,0.172
Covington City,VA,0.101
Cumberland County,VA,0.242
Danville City,VA,0.118
Dickenson County,VA,0.101
Emporia City,VA,0.335
Essex County,VA,0.086
Floyd County,VA,0.069
Galax City,VA,0.208
Grayson County,VA,0.055
Greensville County,VA,0.171
Halifax County,VA,0.083
Henry County,VA,0.121
Highland County,VA,0.06
King George County,VA,0.318
Lancaster County,VA,0.069
Lee County,VA,0.11
Lexington City,VA,0.45
Louisa County,VA,0.07
Lunenburg County,VA,0.077
Martinsville City,VA,0.083
Mecklenburg County,VA,0.067
Middlesex County,VA,0.092
Northampton County,VA,0.062
Northumberland County,VA,0.092
Norton City,VA,0.317
Nottoway County,VA,0.208
Orange County,VA,0.147
Page County,VA,0.093
Patrick County,VA,0.066
Pittsylvania County,VA,0.098
Prince Edward County,VA,0.127
Richmond County,VA,0.004
Rockbridge County,VA,0.059
Russell County,VA,0.074
Shenandoah County,VA,0.12
Smyth County,VA,0.107
Surry County,VA,0.139
Tazewell County,VA,0.041
Westmoreland County,VA,0.116
Wise County,VA,0.133
Wythe County,VA,0.069
Addison County,VT,0.06
Bennington County,VT,0.065
Caledonia County,VT,0.088
Essex County,VT,0.055
Lamoille County,VT,0.055
Orange County,VT,0.098
Orleans County,VT,0.075
Rutland County,VT,0.07
Washington County,VT,0.111
Windham County,VT,0.048
Windsor County,VT,0.064
Adams County,WA,0.078
Clallam County,WA,0.066
Columbia County,WA,0.061
Ferry County,WA,0.035
Garfield County,WA,0
Grant County,WA,0.079
Grays Harbor County,WA,0.078
Island County,WA,0.285
Jefferson County,WA,0.054
Kittitas County,WA,0.137
Klickitat County,WA,0.103
Lewis County,WA,0.077
Lincoln County,WA,0.077
Mason County,WA,0.08
Okanogan County,WA,0.063
Pacific County,WA,0.043
Pend Oreille County,WA,0.047
San Juan County,WA,0.044
Wahkiakum County,WA,0.024
Whitman County,WA,0.151
Adams County,WI,0.062
Ashland County,WI,0.059
Barron County,WI,0.079
Bayfield County,WI,0.044
Buffalo County,WI,0.045
Burnett County,WI,0.052
Clark County,WI,0.046
Crawford County,WI,0.096
Dodge County,WI,0.085
Door County,WI,0.043
Dunn County,WI,0.124
Florence County,WI,0.156
Forest County,WI,0.046
Grant County,WI,0.092
Green Lake County,WI,0.059
Iron County,WI,0.063
Jackson County,WI,0.07
Jefferson County,WI,0.105
Juneau County,WI,0.14
Lafayette County,WI,0.085
Langlade County,WI,0.079
Manitowoc County,WI,0.079
Marinette County,WI,0.052
Marquette County,WI,0.03
Menominee County,WI,0.176
Monroe County,WI,0.214
Oneida County,WI,0.05
Pepin County,WI,0.053
Polk County,WI,0.055
Portage County,WI,0.11
Price County,WI,0.065
Richland County,WI,0.046
Rusk County,WI,0.04
Sauk County,WI,0.106
Sawyer County,WI,0.049
Shawano County,WI,0.056
Taylor County,WI,0.062
Trempealeau County,WI,0.064
Vernon County,WI,0.062
Vilas County,WI,0.065
Walworth County,WI,0.099
Washburn County,WI,0.068
Waupaca County,WI,0.056
Waushara County,WI,0.068
Wood County,WI,0.085
Barbour County,WV,0.048
Braxton County,WV,0.055
Calhoun County,WV,0.006
Doddridge County,WV,0.047
Gilmer County,WV,0.164
Grant County,WV,0.073
Greenbrier County,WV,0.091
Hardy County,WV,0.083
Harrison County,WV,0.135
Lewis County,WV,0.06
Logan County,WV,0.058
Marion County,WV,0.09
Mason County,WV,0.078
McDowell County,WV,0.086
Mercer County,WV,0.068
Mingo County,WV,0.021
Monroe County,WV,0.064
Nicholas County,WV,0.058
Pendleton County,WV,0.285
Pleasants County,WV,0.115
Pocahontas County,WV,0.033
Randolph County,WV,0.06
Ritchie County,WV,0.087
Roane County,WV,0.052
Summers County,WV,0.064
Taylor County,WV,0.168
Tucker County,WV,0.037
Tyler County,WV,0.126
Upshur County,WV,0.046
Webster County,WV,0.099
Wetzel County,WV,0.027
Wyoming County,WV,0.069
Albany County,WY,0.327
Big Horn County,WY,0.061
Campbell County,WY,0.091
Carbon County,WY,0.141
Converse County,WY,0.186
Crook County,WY,0.092
Fremont County,WY,0.087
Goshen County,WY,0.115
Hot Springs County,WY,0.072
Johnson County,WY,0.054
Lincoln County,WY,0.125
Niobrara County,WY,0.052
Park County,WY,0.102
Platte County,WY,0.075
Sheridan County,WY,0.109
Sublette County,WY,0.133
Sweetwater County,WY,0.182
Teton County,WY,0.127
Uinta County,WY,0.12
Washakie County,WY,0.081
Weston County,WY,0.207
Aleutians East Borough,AK,0.13194444444444
Aleutians West Census Area,AK,0.32862190812721
Bethel Census Area,AK,0.22187004754358
Bristol Bay Borough,AK,0.23076923076923
Denali Borough,AK,0.04545454545455
Dillingham Census Area,AK,0.26241134751773
Haines Borough,AK,0.34117647058824
Hoonah+AC0-Angoon Census Area,AK,0.05555555555556
Juneau City and Borough,AK,0.2589897260274
Kenai Peninsula Borough,AK,0.14159469773047
Ketchikan Gateway Borough,AK,0.2045871559633
Kodiak Island Borough,AK,0.50657894736842
Kusilvak Census Area,AK,0.31223628691983
Lake and Peninsula Borough,AK,0.34426229508197
Nome Census Area,AK,0.12690355329949
North Slope Borough,AK,0.20039292730845
Northwest Arctic Borough,AK,0.22727272727273
Petersburg Borough,AK,0.09731543624161
Prince of Wales+AC0-Hyder Census Area,AK,0.1438202247191
Sitka City and Borough,AK,0.22765598650927
Skagway Municipality,AK,0.20338983050847
Southeast Fairbanks Census Area,AK,0.2133526850508
Valdez+AC0-Cordova Census Area,AK,0.35093509350935
Wrangell City and Borough,AK,0.04910714285714
Yakutat City and Borough,AK,0.1
Yukon+AC0-Koyukuk Census Area,AK,0.09919571045576
Barbour County,AL,0.15737951807229
Bullock County,AL,0.16479400749064
Butler County,AL,0.14441147378833
Chambers County,AL,0.21265461465271
Cherokee County,AL,0.0817843866171
Choctaw County,AL,0.13948256467942
Clarke County,AL,0.20187393526405
Clay County,AL,0.13132911392405
Cleburne County,AL,0.14203730272597
Coffee County,AL,0.39236276849642
Conecuh County,AL,0.05565217391304
Coosa County,AL,0.18582169709989
Covington County,AL,0.12732919254658
Crenshaw County,AL,0.14950634696756
Cullman County,AL,0.19825242718447
Dale County,AL,0.32021405144139
Dallas County,AL,0.15550636413946
DeKalb County,AL,0.10910703725606
Escambia County,AL,0.13078375826251
Fayette County,AL,0.1508739650414
Franklin County,AL,0.19699248120301
Jackson County,AL,0.15873015873016
Lamar County,AL,0.11624834874505
Macon County,AL,0.19405204460967
Marengo County,AL,0.19978858350951
Marion County,AL,0.185559566787
Marshall County,AL,0.17886178861789
Monroe County,AL,0.20209580838323
Perry County,AL,0.2716049382716
Pike County,AL,0.20031298904538
Randolph County,AL,0.16533139111435
Sumter County,AL,0.28482328482328
Talladega County,AL,0.13728103579589
Tallapoosa County,AL,0.09544312881234
Walker County,AL,0.13369397217929
Wilcox County,AL,0.09685863874346
Winston County,AL,0.14898255813953
Arkansas County,AR,0.12082514734774
Ashley County,AR,0.13669064748201
Baxter County,AR,0.17473233404711
Boone County,AR,0.18913612565445
Bradley County,AR,0.20156046814044
Calhoun County,AR,0.21525885558583
Carroll County,AR,0.07569892473118
Chicot County,AR,0.07264957264957
Clark County,AR,0.14940098661029
Clay County,AR,0.18453608247423
Cleburne County,AR,0.11585606959272
Columbia County,AR,0.27477477477477
Conway County,AR,0.15530085959885
Cross County,AR,0.2827868852459
Dallas County,AR,0.13907284768212
Desha County,AR,0.13333333333333
Drew County,AR,0.21384205856256
Fulton County,AR,0.1413881748072
Greene County,AR,0.15520833333333
Hempstead County,AR,0.20578231292517
Hot Spring County,AR,0.12594776748104
Howard County,AR,0.11584553928096
Independence County,AR,0.16773418734988
Izard County,AR,0.08908045977011
Jackson County,AR,0.11056268509378
Johnson County,AR,0.11196682464455
Lafayette County,AR,0.0868544600939
Lawrence County,AR,0.13216266173752
Lee County,AR,0.14201183431953
Logan County,AR,0.13550135501355
Marion County,AR,0.09175824175824
Mississippi County,AR,0.09644892590969
Monroe County,AR,0.06835443037975
Montgomery County,AR,0.02937249666222
Nevada County,AR,0.09662921348315
Newton County,AR,0
Ouachita County,AR,0.2294776119403
Phillips County,AR,0.04056795131846
Pike County,AR,0.12388250319285
Polk County,AR,0.06677265500795
Pope County,AR,0.20037365716955
Prairie County,AR,0.0528233151184
Randolph County,AR,0.18009049773756
Scott County,AR,0.13074712643678
Searcy County,AR,0.13489736070381
Sevier County,AR,0.02973568281938
Sharp County,AR,0.14239130434783
St. Francis County,AR,0.12942061700527
Stone County,AR,0.09807692307692
Union County,AR,0.17605004468275
Van Buren County,AR,0.10740439381611
White County,AR,0.22762148337596
Woodruff County,AR,0.1859756097561
Yell County,AR,0.06217616580311
Apache County,AZ,0.13835660928873
Gila County,AZ,0.05201891596944
Graham County,AZ,0.17644032921811
Greenlee County,AZ,0.2457231726283
La Paz County,AZ,0.04592240696754
Navajo County,AZ,0.12674498963372
Santa Cruz County,AZ,0.20058309037901
Alpine County,CA,0
Amador County,CA,0.14146981627297
Calaveras County,CA,0.0730349588065
Colusa County,CA,0.11084337349398
Del Norte County,CA,0.0595703125
Glenn County,CA,0.13749114103473
Humboldt County,CA,0.1408590172051
Inyo County,CA,0.12844036697248
Lake County,CA,0.07817164179104
Lassen County,CA,0.17792338709677
Mariposa County,CA,0.0996632996633
Mendocino County,CA,0.0843292375021
Modoc County,CA,0.01666666666667
Mono County,CA,0.37163120567376
Nevada County,CA,0.09931378665003
Plumas County,CA,0.12526652452026
Sierra County,CA,0.14383561643836
Siskiyou County,CA,0.09093257556187
Tehama County,CA,0.06534608378871
Trinity County,CA,0.08434782608696
Tuolumne County,CA,0.15337186897881
Alamosa County,CO,0.16561314791403
Archuleta County,CO,0.15390749601276
Baca County,CO,0.10762331838565
Bent County,CO,0.096018735363
Chaffee County,CO,0.13295454545455
Cheyenne County,CO,0.17924528301887
Conejos County,CO,0.12132352941176
Costilla County,CO,0.17487684729064
Crowley County,CO,0.11161731207289
Custer County,CO,0.10320781032078
Delta County,CO,0.11491603556141
Dolores County,CO,0.04891304347826
Eagle County,CO,0.21026407573493
Fremont County,CO,0.20121390472687
Garfield County,CO,0.16302765647744
Grand County,CO,0.08044030482642
Gunnison County,CO,0.13114754098361
Hinsdale County,CO,0.23529411764706
Huerfano County,CO,0.10149942329873
Jackson County,CO,0.08496732026144
Kiowa County,CO,0.15942028985507
Kit Carson County,CO,0.09053497942387
La Plata County,CO,0.10786994834397
Lake County,CO,0.2217659137577
Las Animas County,CO,0.10734463276836
Lincoln County,CO,0.12169312169312
Logan County,CO,0.1925601750547
Mineral County,CO,0
Moffat County,CO,0.08831168831169
Montezuma County,CO,0.14610832954028
Montrose County,CO,0.07846018219218
Morgan County,CO,0.19700551615445
Otero County,CO,0.07686212361331
Ouray County,CO,0.08606557377049
Phillips County,CO,0.07003891050584
Pitkin County,CO,0.14911080711354
Prowers County,CO,0.17091454272864
Rio Blanco County,CO,0.21142857142857
Rio Grande County,CO,0.06101694915254
Routt County,CO,0.16574585635359
Saguache County,CO,0.07188160676533
San Juan County,CO,0.17741935483871
San Miguel County,CO,0.04012345679012
Sedgwick County,CO,0.14594594594595
Summit County,CO,0.15494071146245
Washington County,CO,0.1586402266289
Yuma County,CO,0.09142857142857
Litchfield County,CT,0.10857343640197
Bradford County,FL,0.21179138321995
Calhoun County,FL,0.04924242424242
Columbia County,FL,0.19532016253328
DeSoto County,FL,0.07071622846782
Dixie County,FL,0.13713405238829
Franklin County,FL,0.0751503006012
Glades County,FL,0.07666666666667
Gulf County,FL,0.18872870249017
Hamilton County,FL,0.1008316008316
Hardee County,FL,0.09380234505863
Hendry County,FL,0.14118412491867
Holmes County,FL,0.11966325917017
Jackson County,FL,0.12392730943968
Lafayette County,FL,0.21705426356589
Liberty County,FL,0.15732368896926
Madison County,FL,0.13872340425532
Monroe County,FL,0.20774055377084
Okeechobee County,FL,0.10421286031042
Putnam County,FL,0.10653409090909
Suwannee County,FL,0.14366998577525
Taylor County,FL,0.05869720830351
Union County,FL,0.10920634920635
Washington County,FL,0.1690946930281
Appling County,GA,0.23263506063947
Atkinson County,GA,0.16666666666667
Bacon County,GA,0.15635738831615
Baker County,GA,0.11170212765957
Baldwin County,GA,0.13231141589351
Banks County,GA,0.10356255178128
Ben Hill County,GA,0.1
Berrien County,GA,0.22406181015453
Bleckley County,GA,0.17654986522911
Bulloch County,GA,0.26486079759217
Calhoun County,GA,0.07739938080495
Camden County,GA,0.39469207213338
Candler County,GA,0.18849840255591
Charlton County,GA,0.26294416243655
Chattooga County,GA,0.09245562130178
Clay County,GA,0.05825242718447
Clinch County,GA,0.1324200913242
Coffee County,GA,0.34450923226433
Colquitt County,GA,0.16988893459482
Cook County,GA,0.13013698630137
Crisp County,GA,0.10946196660482
Decatur County,GA,0.18536197295147
Dodge County,GA,0.07322834645669
Dooly County,GA,0.08354430379747
Early County,GA,0.11515151515152
Elbert County,GA,0.08802308802309
Emanuel County,GA,0.20713073005093
Evans County,GA,0.18406593406593
Fannin County,GA,0.08989805375348
Franklin County,GA,0.09082308420057
Gilmer County,GA,0.12296353762607
Glascock County,GA,0.19879518072289
Gordon County,GA,0.11069418386492
Grady County,GA,0.06348167539267
Greene County,GA,0.11137629276054
Habersham County,GA,0.10446175637394
Hancock County,GA,0.02114164904863
Hart County,GA,0.14037347070187
Irwin County,GA,0.09222423146474
Jackson County,GA,0.26031894934334
Jeff Davis County,GA,0.13578500707214
Jefferson County,GA,0.19538834951456
Jenkins County,GA,0.0889748549323
Johnson County,GA,0.20175438596491
Laurens County,GA,0.1301775147929
Lumpkin County,GA,0.11096014492754
Macon County,GA,0.04354587869362
Miller County,GA,0.19369369369369
Mitchell County,GA,0.20886981402003
Montgomery County,GA,0.13679245283019
Pierce County,GA,0.07784431137725
Polk County,GA,0.04736842105263
Pulaski County,GA,0.20061728395062
Putnam County,GA,0.12613156306578
Quitman County,GA,0.11904761904762
Rabun County,GA,0.05259259259259
Randolph County,GA,0.07868852459016
Schley County,GA,0.16333333333333
Screven County,GA,0.19473684210526
Seminole County,GA,0.1547619047619
Stephens County,GA,0.17874930824571
Sumter County,GA,0.19650067294751
Taliaferro County,GA,0.08256880733945
Tattnall County,GA,0.29645314981472
Taylor County,GA,0.254
Telfair County,GA,0.15729047072331
Thomas County,GA,0.25452530476542
Tift County,GA,0.21252796420582
Toombs County,GA,0.17914625612316
Towns County,GA,0.02787456445993
Treutlen County,GA,0.29307282415631
Troup County,GA,0.16474506789649
Turner County,GA,0.42857142857143
Union County,GA,0.07120465741155
Upson County,GA,0.14065180102916
Ware County,GA,0.1361581920904
Warren County,GA,0.15714285714286
Washington County,GA,0.0899814471243
Wayne County,GA,0.22974308300395
Webster County,GA,0.11650485436893
Wheeler County,GA,0.16494845360825
White County,GA,0.13188031030661
Wilcox County,GA,0.18058252427184
Wilkes County,GA,0.13005272407733
Wilkinson County,GA,0.05741626794258
Hawaii County,HI,0.14057250369574
Kalawao County,HI,0
Kauai County,HI,0.10819086501659
Adair County,IA,0.11788617886179
Adams County,IA,0.12132352941176
Allamakee County,IA,0.10690423162584
Appanoose County,IA,0.11386696730552
Audubon County,IA,0.18891687657431
Buchanan County,IA,0.12182361733931
Buena Vista County,IA,0.08652657601978
Butler County,IA,0.10140562248996
Calhoun County,IA,0.12727272727273
Carroll County,IA,0.09492089925062
Cass County,IA,0.15664160401003
Cedar County,IA,0.19077568134172
Cerro Gordo County,IA,0.07076813655761
Cherokee County,IA,0.09953161592506
Chickasaw County,IA,0.09036144578313
Clarke County,IA,0.12929623567921
Clay County,IA,0.11791590493601
Clayton County,IA,0.11809235427706
Clinton County,IA,0.16596343178622
Crawford County,IA,0.07329192546584
Davis County,IA,0.10526315789474
Decatur County,IA,0.06888361045131
Delaware County,IA,0.14762386248736
Des Moines County,IA,0.1041388518024
Dickinson County,IA,0.11809685641461
Emmet County,IA,0.07102803738318
Fayette County,IA,0.16111951588502
Floyd County,IA,0.06748466257669
Franklin County,IA,0.13537906137184
Fremont County,IA,0.13678373382625
Greene County,IA,0.05247376311844
Hamilton County,IA,0.17094972067039
Hancock County,IA,0.11653543307087
Hardin County,IA,0.08141447368421
Henry County,IA,0.12961719274681
Howard County,IA,0.19009584664537
Humboldt County,IA,0.14071856287425
Ida County,IA,0.11085972850679
Iowa County,IA,0.18039624608968
Jackson County,IA,0.13663663663664
Jefferson County,IA,0.29158512720157
Keokuk County,IA,0.12772133526851
Kossuth County,IA,0.06266094420601
Lee County,IA,0.16174121405751
Louisa County,IA,0.08348134991119
Lucas County,IA,0.1824686940966
Lyon County,IA,0.11598746081505
Mahaska County,IA,0.14001806684734
Marion County,IA,0.17631983598155
Marshall County,IA,0.09870945238926
Mitchell County,IA,0.0730411686587
Monona County,IA,0.09659090909091
Monroe County,IA,0.11316872427984
Montgomery County,IA,0.1264
Muscatine County,IA,0.09825750242014
O'Brien County,IA,0.1017316017316
Osceola County,IA,0.17422434367542
Page County,IA,0.12177121771218
Palo Alto County,IA,0.10244648318043
Plymouth County,IA,0.21584861028977
Pocahontas County,IA,0.09979633401222
Poweshiek County,IA,0.09105691056911
Ringgold County,IA,0.08306709265176
Sac County,IA,0.11607142857143
Shelby County,IA,0.09744214372716
Sioux County,IA,0.12998624484182
Tama County,IA,0.0743119266055
Taylor County,IA,0.12820512820513
Union County,IA,0.16225546605293
Van Buren County,IA,0.10112359550562
Wapello County,IA,0.13324926439681
Wayne County,IA,0.0975
Webster County,IA,0.1836319218241
Winnebago County,IA,0.06851549755302
